3.141578	3.141578	
15.117100	15.117100	
27.151545	27.151545	
39.096054	39.096054	
51.175468	51.175468	
63.201413	63.201413	
75.207033	75.207033	
87.132470	87.132470	
99.249531	99.249531	
111.254056	111.254056	
123.224244	123.224244	
135.211947	135.211947	
147.191865	147.191865	
159.152323	159.152323	
171.161433	171.161433	
183.238654	183.238654	
195.117378	195.117378	
207.149840	207.149840	
219.215385	219.215385	
231.205034	231.205034	
243.202467	243.202467	
255.207684	255.207684	
267.207063	267.207063	
279.202550	279.202550	
291.120195	291.120195	
