0.931974	0.931974	
1.960074	1.960074	
2.936907	2.936907	
3.885817	3.885817	
4.876840	4.876840	
5.931490	5.931490	
6.934872	6.934872	
7.876916	7.876916	
8.922411	8.922411	
10.003610	10.003610	
10.995091	10.995091	
11.966430	11.966430	
12.926784	12.926784	
13.937490	13.937490	
14.885027	14.885027	
15.961649	15.961649	
16.987003	16.987003	
18.019681	18.019681	
19.032218	19.032218	
20.016375	20.016375	
20.936447	20.936447	
21.866589	21.866589	
22.918493	22.918493	
23.900818	23.900818	
24.892299	24.892299	
25.937794	25.937794	
26.937514	26.937514	
27.927164	27.927164	
28.923222	28.923222	
29.945830	29.945830	
30.919916	30.919916	
31.922382	31.922382	
32.962384	32.962384	
33.910837	33.910837	
34.938022	34.938022	
35.949643	35.949643	
36.966758	36.966758	
37.927112	37.927112	
38.947888	38.947888	
39.902749	39.902749	
40.932681	40.932681	
41.956204	41.956204	
42.958670	42.958670	
43.936419	43.936419	
44.927899	44.927899	
45.974310	45.974310	
46.909030	46.909030	
47.946285	47.946285	
48.936850	48.936850	
49.917345	49.917345	
50.914319	50.914319	
51.938757	51.938757	
52.965027	52.965027	
53.967493	53.967493	
54.937918	54.937918	
55.912919	55.912919	
56.947428	56.947428	
57.965458	57.965458	
58.952362	58.952362	
59.913631	59.913631	
60.973774	60.973774	
62.016522	62.016522	
63.000679	63.000679	
64.003146	64.003146	
64.980894	64.980894	
66.007163	66.007163	
66.999559	66.999559	
68.006604	68.006604	
69.013648	69.013648	
70.022523	70.022523	
70.936186	70.936186	
71.963371	71.963371	
72.929218	72.929218	
73.912459	73.912459	
74.934151	74.934151	
75.943027	75.943027	
76.950986	76.950986	
77.976340	77.976340	
78.916553	78.916553	
79.909865	79.909865	
80.937965	80.937965	
81.945009	81.945009	
82.941983	82.941983	
83.987478	83.987478	
84.994522	84.994522	
85.963115	85.963115	
86.947272	86.947272	
87.954316	87.954316	
88.985163	88.985163	
89.990376	89.990376	
91.002913	91.002913	
91.998056	91.998056	
93.010593	93.010593	
93.995665	93.995665	
95.006371	95.006371	
96.010669	96.010669	
97.023206	97.023206	
97.998208	97.998208	
98.986027	98.986027	
100.020536	100.020536	
101.033988	101.033988	
