1.933629	1.933629	
2.972470	2.972470	
3.998383	3.998383	
4.991053	4.991053	
5.996651	5.996651	
6.959772	6.959772	
8.030009	8.030009	
9.016215	9.016215	
9.971949	9.971949	
10.993244	10.993244	
11.963753	11.963753	
12.993359	12.993359	
13.999881	13.999881	
15.000862	15.000862	
15.987068	15.987068	
16.975121	16.975121	
17.975178	17.975178	
18.974312	18.974312	
19.955901	19.955901	
20.959652	20.959652	
21.979102	21.979102	
23.004091	23.004091	
24.045702	24.045702	
24.968193	24.968193	
25.959940	25.959940	
26.923061	26.923061	
27.889875	27.889875	
28.961035	28.961035	
29.983255	29.983255	
30.987006	30.987006	
31.953820	31.953820	
32.976963	32.976963	
33.936390	33.936390	
34.964150	34.964150	
35.983599	35.983599	
36.961495	36.961495	
38.025268	38.025268	
38.975461	38.975461	
39.946893	39.946893	
40.950644	40.950644	
41.947007	41.947007	
42.982155	42.982155	
44.008068	44.008068	
44.972112	44.972112	
45.927845	45.927845	
46.925133	46.925133	
47.936271	47.936271	
48.953873	48.953873	
49.960395	49.960395	
50.972456	50.972456	
51.981748	51.981748	
52.981805	52.981805	
53.947697	53.947697	
54.977303	54.977303	
55.954275	55.954275	
56.911856	56.911856	
57.961778	57.961778	
59.004312	59.004312	
60.037612	60.037612	
61.004427	61.004427	
61.971241	61.971241	
62.986073	62.986073	
63.976897	63.976897	
64.937247	64.937247	
65.937305	65.937305	
66.978916	66.978916	
67.964199	67.964199	
68.955022	68.955022	
69.975395	69.975395	
70.973605	70.973605	
71.954271	71.954271	
72.937707	72.937707	
73.972854	73.972854	
75.020929	75.020929	
75.996054	75.996054	
77.024738	77.024738	
77.997093	77.997093	
78.992533	78.992533	
79.993514	79.993514	
81.012039	81.012039	
82.014867	82.014867	
82.963213	82.963213	
83.974352	83.974352	
84.970716	84.970716	
86.006786	86.006786	
87.013307	87.013307	
88.013365	88.013365	
89.026350	89.026350	
89.997782	89.997782	
90.995069	90.995069	
92.024676	92.024676	
92.999801	92.999801	
93.980467	93.980467	
94.949128	94.949128	
95.930717	95.930717	
96.940932	96.940932	
97.986237	97.986237	
99.049086	99.049086	
100.040833	100.040833	
101.013188	101.013188	
101.948607	101.948607	
