0.990099	0.990099	
2.009426	2.009426	
2.999524	2.999524	
3.964962	3.964962	
4.966935	4.966935	
5.946073	5.946073	
6.924298	6.924298	
7.959152	7.959152	
8.977565	8.977565	
9.933869	9.933869	
10.972377	10.972377	
11.981657	11.981657	
12.969929	12.969929	
13.968248	13.968248	
14.933686	14.933686	
15.924698	15.924698	
16.948591	16.948591	
17.945997	17.945997	
18.912348	18.912348	
19.925281	19.925281	
20.957395	20.957395	
21.919180	21.919180	
22.927546	22.927546	
23.966053	23.966053	
24.916877	24.916877	
25.911543	25.911543	
26.943657	26.943657	
27.946543	27.946543	
28.980484	28.980484	
29.934047	29.934047	
30.958854	30.958854	
31.905111	31.905111	
32.935399	32.935399	
33.949245	33.949245	
34.965832	34.965832	
35.969631	35.969631	
36.950596	36.950596	
37.964443	37.964443	
38.944494	38.944494	
39.914499	39.914499	
40.907338	40.907338	
41.893783	41.893783	
42.926811	42.926811	
43.941570	43.941570	
44.965464	44.965464	
45.972004	45.972004	
46.984937	46.984937	
47.988736	47.988736	
48.987969	48.987969	
49.971674	49.971674	
50.982780	50.982780	
51.949131	51.949131	
52.923703	52.923703	
53.933896	53.933896	
54.961443	54.961443	
55.980770	55.980770	
56.952601	56.952601	
57.980148	57.980148	
58.945586	58.945586	
59.960346	59.960346	
60.995200	60.995200	
61.997173	61.997173	
62.939776	62.939776	
63.952709	63.952709	
64.920887	64.920887	
65.942954	65.942954	
66.956800	66.956800	
67.943246	67.943246	
68.930604	68.930604	
69.947191	69.947191	
70.944597	70.944597	
71.991325	71.991325	
72.948542	72.948542	
73.985223	73.985223	
75.003636	75.003636	
76.019310	76.019310	
76.970133	76.970133	
77.986720	77.986720	
78.943937	78.943937	
79.927642	79.927642	
80.967063	80.967063	
81.940721	81.940721	
82.955481	82.955481	
83.956541	83.956541	
84.978608	84.978608	
85.940392	85.940392	
86.968852	86.968852	
88.031108	88.031108	
88.993805	88.993805	
89.951022	89.951022	
90.898193	90.898193	
91.913866	91.913866	
92.932279	92.932279	
93.950693	93.950693	
94.986460	94.986460	
95.999393	95.999393	
97.020547	97.020547	
97.957670	97.957670	
98.962383	98.962383	
100.008197	100.008197	
100.987336	100.987336	
