0.491289	0.491289	
1.489221	1.489221	
2.477218	2.477218	
3.443541	3.443541	
4.445085	4.445085	
5.479140	5.479140	
6.506874	6.506874	
7.476809	7.476809	
8.488287	8.488287	
9.497056	9.497056	
10.493181	10.493181	
11.529043	11.529043	
12.448404	12.448404	
13.482460	13.482460	
14.497550	14.497550	
15.477420	15.477420	
16.485285	16.485285	
17.527469	17.527469	
18.479342	18.479342	
19.461017	19.461017	
20.455336	20.455336	
21.502939	21.502939	
22.474680	22.474680	
23.462677	23.462677	
24.484992	24.484992	
25.477505	25.477505	
26.474534	26.474534	
27.496849	27.496849	
28.498393	28.498393	
29.502646	29.502646	
30.503287	30.503287	
31.503024	31.503024	
32.497343	32.497343	
33.467278	33.467278	
34.504946	34.504946	
35.532680	35.532680	
36.468297	36.468297	
37.467132	37.467132	
38.454226	38.454226	
39.509053	39.509053	
40.487116	40.487116	
41.449827	41.449827	
42.456789	42.456789	
43.414984	43.414984	
44.469811	44.469811	
45.446971	45.446971	
46.476511	46.476511	
47.510567	47.510567	
48.446184	48.446184	
49.493786	49.493786	
50.474558	50.474558	
51.452622	51.452622	
52.510158	52.510158	
53.487318	53.487318	
54.492474	54.492474	
55.485890	55.485890	
56.497368	56.497368	
57.523296	57.523296	
58.493231	58.493231	
59.481228	59.481228	
60.493609	60.493609	
61.458126	61.458126	
62.458767	62.458767	
63.466632	63.466632	
64.461854	64.461854	
65.480557	65.480557	
66.483907	66.483907	
67.498094	67.498094	
68.489704	68.489704	
69.495763	69.495763	
70.493695	70.493695	
71.491626	71.491626	
72.461561	72.461561	
73.498326	73.498326	
74.521545	74.521545	
75.455356	75.455356	
76.437031	76.437031	
77.525273	77.525273	
78.432894	78.432894	
79.541004	79.541004	
80.492877	80.492877	
81.465522	81.465522	
82.504093	82.504093	
83.500218	83.500218	
84.493634	84.493634	
85.498790	85.498790	
86.529234	86.529234	
87.450401	87.450401	
88.491682	88.491682	
89.496838	89.496838	
90.500188	90.500188	
91.489088	91.489088	
92.505985	92.505985	
93.504819	93.504819	
94.497332	94.497332	
95.509713	95.509713	
96.432687	96.432687	
97.472161	97.472161	
98.475511	98.475511	
99.459896	99.459896	
100.484018	100.484018	
